,id,rejs_number,stop_city_name,stop_address,stop_code,route_frequency,distance_direct,arrival_direct,departure_direct,time_diff_direct,arrival_return,departure_return,time_diff_return,stop_number,full_address,lat,lng,country,region,city
0,PL944,1,Жовква,пл. Коновальця 1,4622710100,Щоденно,0,4:20,4:40,0,14:55,,0,0.0,"Жовква, пл. Коновальця 1",50.0566425,23.9724776,Ukraine,Lvivska oblast,Zhovkivskyi district
1,PL944,1,Рава Руська,"вул. Двірцева, 4",4622710400,Щоденно,32,5:25,5:30,0,14:05,14:10,0,1.0,"Рава Руська, вул. Двірцева, 4",50.2300705,23.6368444,Ukraine,Lvivska oblast,Zhovkivskyi district
2,PL944,1,Томашів Любельський,"ul. Zamojska, 9",22-600,Щоденно,63,6:05,,-1,11:00,11:30,0,4.0,"Томашів Любельський, ul. Zamojska, 9",50.4546654,23.4196786,Poland,lubelskie,tomaszowski
3,PL944,2,Жовква,пл. Коновальця 1,4622710100,Щоденно,0,21:50,22:10,0,6:25,,0,5.0,"Жовква, пл. Коновальця 1",50.0566425,23.9724776,Ukraine,Lvivska oblast,Zhovkivskyi district
4,PL944,2,Рава Руська,"вул. Двірцева, 4",4622710400,Щоденно,32,22:55,23:00,0,5:35,5:40,0,6.0,"Рава Руська, вул. Двірцева, 4",50.2300705,23.6368444,Ukraine,Lvivska oblast,Zhovkivskyi district
5,PL944,2,Томашів Любельський,"ul. Zamojska, 9",22-600,Щоденно,63,23:№5,,-1,2:30,3:00,0,9.0,"Томашів Любельський, ul. Zamojska, 9",50.4546654,23.4196786,Poland,lubelskie,tomaszowski
6,PL944,3,Жовква,пл. Коновальця 1,4622710100,Щоденно,0,5:30,6:00,0,18:25,,0,10.0,"Жовква, пл. Коновальця 1",50.0566425,23.9724776,Ukraine,Lvivska oblast,Zhovkivskyi district
7,PL944,3,Рава Руська,"вул. Двірцева, 4",4622710400,Щоденно,32,6:45,6:50,0,17:35,17:40,0,11.0,"Рава Руська, вул. Двірцева, 4",50.2300705,23.6368444,Ukraine,Lvivska oblast,Zhovkivskyi district
8,PL944,3,Томашів Любельський,"ul. Zamojska, 9",22-600,Щоденно,63,7:25,,-1,14:30,15:00,0,14.0,"Томашів Любельський, ul. Zamojska, 9",50.4546654,23.4196786,Poland,lubelskie,tomaszowski
9,PL944,4,Жовква,пл. Коновальця 1,4622710100,Щоденно,0,23:50,0:10,0,8:25,,0,15.0,"Жовква, пл. Коновальця 1",50.0566425,23.9724776,Ukraine,Lvivska oblast,Zhovkivskyi district
10,PL944,4,Рава Руська,"вул. Двірцева, 4",4622710400,Щоденно,32,0:55,1:00,0,7:35,7:40,0,16.0,"Рава Руська, вул. Двірцева, 4",50.2300705,23.6368444,Ukraine,Lvivska oblast,Zhovkivskyi district
11,PL944,4,Томашів Любельський,"ul. Zamojska, 9",22-600,Щоденно,63,1:35,,-1,4:30,5:00,0,19.0,"Томашів Любельський, ul. Zamojska, 9",50.4546654,23.4196786,Poland,lubelskie,tomaszowski
12,PL231,1,Київ,"вул. С. Петлюри, 32",3200000000,Щоденно,0,11:40,11:50,0,5:30,,0,0.0,"Київ, вул. С. Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
13,PL231,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,141,13:20,13:30,0,3:50,4:00,0,1.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
14,PL231,1,Вінниця,"вул. Киїівська, 8",501000000,Щоденно,269,16:20,16:30,0,0:35,0:50,0,2.0,"Вінниця, вул. Киїівська, 8",49.2366803,28.4829536,Ukraine,Vinnytska oblast,Vinnytsia
15,PL231,1,Вінниця,"Хмельницьке шосе, 107",501000000,Щоденно,275,16:45,16:50,0,,,0,3.0,"Вінниця, Хмельницьке шосе, 107",49.2370338,28.4039363,Ukraine,Vinnytska oblast,Vinnytsia
16,PL231,1,Летичів,"вул. Ю.Савицького, 1",6823055100,Щоденно,339,17:45,17:50,0,23:25,23:30,0,4.0,"Летичів, вул. Ю.Савицького, 1",49.38185,27.6141163,Ukraine,Khmelnytska oblast,Letychivskyi district
17,PL231,1,Хмельницький,"Вінницьке шосе, 23",6810100000,Щоденно,386,18:40,19:00,0,22:30,22:40,0,5.0,"Хмельницький, Вінницьке шосе, 23",49.4274354,27.0337089,Ukraine,Khmelnytska oblast,Khmelnytska city council
18,PL231,1,Волочиськ,"вул. Незалежнсті, 30",6820910100,Щоденно,459,20:10,20:15,0,21:20,21:25,0,6.0,"Волочиськ, вул. Незалежнсті, 30",49.5367656,26.2220907,Ukraine,Khmelnytska oblast,Volochyskyi district
19,PL231,1,Підволочиськ,"вул. Тернопільська, 15а",6124655100,Щоденно,466,20:25,20:30,0,21:05,21:10,0,7.0,"Підволочиськ, вул. Тернопільська, 15а",49.5269653,26.1200946,Ukraine,Ternopilska oblast,Pidvolochyskyi district
20,PL231,1,Тернопіль,"вул. Живова, 7",6110100000,Щоденно,509,21:15,21:30,0,20:20,20:25,0,8.0,"Тернопіль, вул. Живова, 7",49.5439296,25.5967693,Ukraine,Ternopilska oblast,Ternopilska city council
21,PL231,1,Золочів,вул. Бродівська 2в,4621810100,Щоденно,552,22:35,22:40,0,19:10,19:15,0,9.0,"Золочів, вул. Бродівська 2в",49.80814669999999,24.9059768,Ukraine,Lvivska oblast,Zolochivskyi district
22,PL231,1,Львів,"вул. Двірцева, 1",4610100000,Щоденно,632,23:40,23:55,0,17:30,17:35,0,10.0,"Львів, вул. Двірцева, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
23,PL231,1,Жешув,"ul. Grottgera, 1",35-201,Щоденно,817,5:00,5:10,-1,11:20,11:30,0,13.0,"Жешув, ul. Grottgera, 1",50.0422412,22.0047836,Poland,Województwo podkarpackie,Rzeszów
24,PL231,1,Краків,"ul. Bosacka, 18",31-505,Щоденно,989,7:50,8:00,-1,8:40,9:00,0,15.0,"Краків, ul. Bosacka, 18",50.06723710000001,19.9491163,Poland,małopolskie,Kraków
25,PL231,1,Катовіце,"ul. Piotra Skargi, 6",40-091,Щоденно,1070,9:15,9:25,-1,7:20,7:30,0,16.0,"Катовіце, ul. Piotra Skargi, 6",50.2616375,19.019301,Poland,śląskie,Katowice
26,PL231,1,Ченстохова,aleja Wolnosci 45/47,42-200,Щоденно,1144,10:30,10:35,-1,5:45,6:00,0,17.0,"Ченстохова, aleja Wolnosci 45/47",50.806335,19.118512,Poland,śląskie,Częstochowa
27,PL231,1,Радомсько,"Reymonta, 55",97-500,Щоденно,1187,11:20,11:25,-1,5:00,5:05,0,18.0,"Радомсько, Reymonta, 55",51.07452439999999,19.4378293,Poland,województwo łódzkie,radomszczański
28,PL231,1,Пйотркув-Трибунальський,"Polskiej Organizacji Wojskowej, 12",97-300,Щоденно,1236,12:15,12:20,-1,4:15,4:20,0,19.0,"Пйотркув-Трибунальський, Polskiej Organizacji Wojskowej, 12",51.4105265,19.6857968,Poland,województwo łódzkie,Piotrków Trybunalski
29,PL231,1,Лодзь,"aleja Wlokniarzy, 227",90-001,Щоденно,1292,13:15,13:25,-1,3:25,3:30,0,20.0,"Лодзь, aleja Wlokniarzy, 227",51.75929989999999,19.4316,Poland,województwo łódzkie,Łódź
30,PL231,1,Каліш,"ul. Podmiejska, 2A",62-800,Щоденно,1415,15:10,15:20,-1,1:45,1:50,0,21.0,"Каліш, ul. Podmiejska, 2A",51.7432589,18.068762,Poland,wielkopolskie,Kalisz
31,PL231,1,Познань,"ul. Stanislawa Matyi, 2",60-001,Щоденно,1577,17:45,17:55,-1,23:15,23:30,0,23.0,"Познань, ul. Stanislawa Matyi, 2",52.4023432,16.9178284,Poland,wielkopolskie,Poznań
32,PL231,1,Ходзеж,"Strzelecka, 24",64-800,Щоденно,1655,19:05,19:10,-1,22:10,22:15,0,24.0,"Ходзеж, Strzelecka, 24",52.986652,16.9085045,Poland,wielkopolskie,chodzieski
33,PL231,1,Піла,"Kwiatowa, 18",64-920,Щоденно,1683,19:40,19:45,-1,21:40,21:45,0,25.0,"Піла, Kwiatowa, 18",53.14433409999999,16.7419404,Poland,wielkopolskie,pilski
34,PL231,1,Валч,Kolejowa,78-600,Щоденно,1714,20:15,20:20,-1,21:10,21:15,0,26.0,"Валч, Kolejowa",53.2734739,16.4752847,Poland,West Pomeranian Voivodeship,Wałcz County
35,PL231,1,Старгард Щецинськи,"Szczecinska, 10",73-110,Щоденно,1819,21:50,21:55,-1,19:40,19:45,0,27.0,"Старгард Щецинськи, Szczecinska, 10",53.3364746,15.0503771,Poland,West Pomeranian Voivodeship,Stargard County
36,PL231,1,Щецин,"Plac Grodnicki, 1",70-018,Щоденно,1857,22:35,,-1,18:30,19:00,0,28.0,"Щецин, Plac Grodnicki, 1",53.420564,14.553104,Poland,Województwo zachodniopomorskie,Szczecin
37,PL1453,1,Чернівці,"вул. Головна, 219",7310100000,Щоденно,0,16:30,17:00,0,10:35,,0,0.0,"Чернівці, вул. Головна, 219",48.264913,25.9519793,Ukraine,Chernivetska oblast,Chernivitsi
38,PL1453,1,Коломия,"вул. Антонечка Давиденко, 15",2610600000,Щоденно,78,18:30,18:40,0,9:00,9:05,0,1.0,"Коломия, вул. Антонечка Давиденко, 15",48.5304917,25.0412055,Ukraine,Ivano-Frankivsk Oblast,Kolomyiskyi district
39,PL1453,1,Івано-Франківськ,"Горбачевського, 14а",2610100000,Щоденно,142,19:50,20:00,0,7:40,7:50,0,2.0,"Івано-Франківськ, Горбачевського, 14а",48.94428,24.690854,Ukraine,Ivano-Frankivska oblast,Ivano-Frankivska city council
40,PL1453,1,Львів,"пл. Двірцева, 1",4610100000,Щоденно,276,22:00,22:20,0,5:20,5:30,0,3.0,"Львів, пл. Двірцева, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
41,PL1453,1,Перемишль,"Czarnieckiego, 4",37700,Щоденно,375,1:00,1:05,-1,0:35,0:40,0,6.0,"Перемишль, Czarnieckiego, 4",49.7841701,22.7754278,Poland,Województwo podkarpackie,Przemyśl
42,PL1453,1,Жешув,"Grottgera, 1",35-201,Щоденно,465,2:20,2:25,-1,23:15,23:20,0,7.0,"Жешув, Grottgera, 1",50.0422412,22.0047836,Poland,Województwo podkarpackie,Rzeszów
43,PL1453,1,Краків,Bosacka. 18,31-505,Щоденно,633,4:55,5:05,-1,20:40,20:55,0,8.0,"Краків, Bosacka. 18",50.06723710000001,19.9491163,Poland,małopolskie,Kraków
44,PL1453,1,Катовіце,"ul. Piotra Skargi, 1",40-091,Щоденно,715,6:25,6:35,-1,19:05,19:20,0,9.0,"Катовіце, ul. Piotra Skargi, 1",50.26274,19.0171188,Poland,śląskie,Katowice
45,PL1453,1,Ополе,"ul. 1 Maja, 4",45-001,Щоденно,829,8:15,8:20,-1,17:15,17:25,0,10.0,"Ополе, ul. 1 Maja, 4",50.6627779,17.92921,Poland,opolskie,Opole
46,PL1453,1,Олава,ul. 3-go Maja 4,55-200,Щоденно,892,9:20,9:25,-1,16:10,16:15,0,11.0,"Олава, ul. 3-go Maja 4",50.9459276,17.2924017,Poland,Lower Silesian Voivodeship,Oława County
47,PL1453,1,Вроцлав,"ul. Sucha, 1-11",50-041,Щоденно,919,9:55,10:05,-1,15:30,15:40,0,12.0,"Вроцлав, ul. Sucha, 1-11",51.096578,17.0338229,Poland,Województwo dolnośląskie,Wrocław
48,PL1453,1,Згожелець,"ul. J. Dabrowskiego, 4",59-900,Щоденно,1082,12:15,,-1,12:50,13:20,0,13.0,"Згожелець, ul. J. Dabrowskiego, 4",51.1476355,15.0089186,Poland,Województwo dolnośląskie,zgorzelecki
49,PL1456,1,Турійськ,"вул. Ковельська, 22",725555100,Щоденно,0,17:00,17:15,0,1:40,,0,0.0,"Турійськ, вул. Ковельська, 22",51.0880095,24.5269078,Ukraine,Volynska oblast,Turiiskyi district
50,PL1456,1,Хелм,"вул. Львівська, 20",22-100,Щоденно,106,19:30,,-1,21:15,21:30,0,3.0,"Хелм, вул. Львівська, 20",51.1431232,23.4711986,Poland,Lublin Voivodeship,Chełm County
51,PL1456,2,Турійськ,"вул. Ковельська, 22",725555100,Щоденно,0,2:45,3:00,0,15:45,,0,4.0,"Турійськ, вул. Ковельська, 22",51.0880095,24.5269078,Ukraine,Volynska oblast,Turiiskyi district
52,PL1456,2,Хелм,"вул. Львівська, 20",22-100,Щоденно,106,5:15,,-1,11:15,11:30,0,7.0,"Хелм, вул. Львівська, 20",51.1431232,23.4711986,Poland,Lublin Voivodeship,Chełm County
53,PL1298,1,Київ,"вул. Петлюри, 32",3200000000,Щоденно,0,8:00,8:30,0,18:40,,0,0.0,"Київ, вул. Петлюри, 32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
54,PL1298,1,Коростень,пл. Базарна 2-А,1810700000,Щоденно,160,10:45,10:50,0,16:10,16:20,0,1.0,"Коростень, пл. Базарна 2-А",50.9519237,28.6297206,Ukraine,Zhytomyrska oblast,Korostenska city council
55,PL1298,1,Олевськ,"вул. Київська, 21",1824410100,Щоденно,247,12:00,12:05,0,14:50,14:55,0,2.0,"Олевськ, вул. Київська, 21",51.2283085,27.649576,Ukraine,Zhytomyrska oblast,Olevskyi district
56,PL1298,1,Рокитне,"вул. Шевченка, 26",5625085601,Щоденно,288,12:45,12:50,0,14:05,14:10,0,3.0,"Рокитне, вул. Шевченка, 26",51.287518,27.2018656,Ukraine,Rivne Oblast,Rokytnivskyi district
57,PL1298,1,Сарни,"вул. Білогородська, 39",5625410100,Щоденно,337,13:35,13:40,0,13:15,13:20,0,4.0,"Сарни, вул. Білогородська, 39",51.3456549,26.601983,Ukraine,Rivne Oblast,Sarnenskyi district
58,PL1298,1,Маневичі,"вул. Луцька, 9",723655100,Щоденно,420,14:55,15:00,0,12:00,12:05,0,5.0,"Маневичі, вул. Луцька, 9",51.2879004,25.52223,Ukraine,Volynska oblast,Manevytskyi district
59,PL1298,1,Люблін,"Aleje Tysiaclecia, 6",20-001 ,Щоденно,644,20:10,20:20,-1,5:40,5:50,0,8.0,"Люблін, Aleje Tysiaclecia, 6",51.25211239999999,22.5708871,Poland,lubelskie,Lublin
60,PL1298,1,Варшава,"Aleje Jerozolimskie, 144",00-001 ,Щоденно,824,23:00,23:20,-1,2:30,3:00,0,9.0,"Варшава, Aleje Jerozolimskie, 144",52.2184432,20.963996,Poland,mazowieckie,Warszawa
61,PL1298,1,Лодзь,"ul. Karolewska, 55",90-001,Щоденно,954,1:40,2:00,-1,23:40,0:00,0,10.0,"Лодзь, ul. Karolewska, 55",51.7543973,19.4266227,Poland,województwo łódzkie,Łódź
62,PL1298,1,Серадз,"ul. Jana Pawla II, 20",98-200,Щоденно,1020,3:00,3:05,-1,22:35,22:40,0,11.0,"Серадз, ul. Jana Pawla II, 20",51.592519,18.7268292,Poland,województwo łódzkie,sieradzki
63,PL1298,1,Вроцлав,"ul. Sucha, 1/11",50-041,Щоденно,1190,5:45,6:00,-1,18:50,19:30,0,12.0,"Вроцлав, ul. Sucha, 1/11",51.096578,17.0338229,Poland,Województwo dolnośląskie,Wrocław
64,PL1298,1,Болєславєц,Dolne Mlyny 3A,59-700,Щоденно,1307,7:40,,-1,16:45,17:15,0,13.0,"Болєславєц, Dolne Mlyny 3A",51.2647281,15.5582523,Poland,Województwo dolnośląskie,Powiat bolesławiecki
65,PL399,1,Чернігів,"Перемоги,3",7410100000,Щоденно,0,11:00,11:30,0,17:00,,0,0.0,"Чернігів, Перемоги,3",51.48589,31.2688746,Ukraine,Chernihivska oblast,Chernihivska city council
66,PL399,1,Київ,"С.Петлри,32",3200000000,Щоденно,148,13:00,14:00,0,14:50,15:00,0,1.0,"Київ, С.Петлри,32",50.4422243,30.4912514,Ukraine,Kyiv City,Kyiv
67,PL399,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,288,15:50,16:00,0,12:40,12:50,0,2.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
68,PL399,1,Рівне,"вул. Київська,40",5610100000,Щоденно,478,18:50,19:00,0,9:30,9:40,0,3.0,"Рівне, вул. Київська,40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
69,PL399,1,Луцьк,"вул. Конякіна,39",710100000,Щоденно,555,20:20,20:30,0,8:10,8:20,0,4.0,"Луцьк, вул. Конякіна,39",50.7604702,25.3546748,Ukraine,Volynska oblast,Lutska city council
70,PL399,1,Люблін,"ал. Тисячоліття,6",20-001 ,Щоденно,779,3:00,3:05,-1,0:30,0:40,0,7.0,"Люблін, ал. Тисячоліття,6",51.2464536,22.5684463,Poland,Lublin Voivodeship,Lublin County
71,PL399,1,Варшава,"ал. Єрусалимська,144",00-001 ,Щоденно,951,5:35,5:55,-1,21:30,22:00,0,8.0,"Варшава, ал. Єрусалимська,144",52.2184432,20.963996,Poland,mazowieckie,Warszawa
72,PL399,1,Торунь,"Домбровскєго,8",87-100,Щоденно,1209,8:55,9:00,-1,18:20,18:30,0,9.0,"Торунь, Домбровскєго,8",53.0137902,18.5984437,Poland,Kuyavian-Pomeranian Voivodeship,Toruń County
73,PL399,1,Бигдощ,"Ягелонська,58",85-001,Щоденно,1256,9:50,9:55,-1,17:20,17:30,0,10.0,"Бигдощ, Ягелонська,58",53.12348040000001,18.0084378,Poland,Kuyavian-Pomeranian Voivodeship,Bydgoszcz County
74,PL399,1,Гданськ,"Мая,16",80-008,Щоденно,1427,11:55,12:00,-1,15:00,15:10,0,11.0,"Гданськ, Мая,16",54.35202520000001,18.6466384,Poland,Pomeranian Voivodeship,Gdańsk
75,PL399,1,Гдиня,"пл. Конституції,1",81-000,Щоденно,1464,12:30,12:35,-1,14:20,14:30,0,12.0,"Гдиня, пл. Конституції,1",54.5188898,18.5305409,Poland,Pomeranian Voivodeship,Gdynia
76,PL399,1,Лемборк,"Двірцева,12",84-300,Щоденно,1524,13:30,13:35,-1,13:10,12:20,0,13.0,"Лемборк, Двірцева,12",49.83902029999999,23.9943972,Ukraine,Lvivska oblast,Lvivska city council
77,PL399,1,Слупськ,"Колонтая,15а",76-200,Щоденно,1576,14:20,14:25,-1,12:10,12:20,0,14.0,"Слупськ, Колонтая,15а",54.46414799999999,17.0284824,Poland,Pomeranian Voivodeship,Słupsk County
78,PL399,1,Кошалін,"Звицєнства,1",75-004,Щоденно,1643,15:35,15:40,-1,10:50,11:00,0,15.0,"Кошалін, Звицєнства,1",54.1943219,16.1714908,Poland,West Pomeranian Voivodeship,Koszalin County
79,PL399,1,Щецін,"пл. Гродницька,1",70-018,Щоденно,1803,17:40,,-1,8:20,8:50,0,16.0,"Щецін, пл. Гродницька,1",53.4285438,14.5528116,Poland,West Pomeranian Voivodeship,Miasto Szczecin
80,PL1458,1,Чернівці,"вул. Руська, 248У",7310100000,Щоденно,0,11:30,12:00,0,12:00,13:50,0,0.0,"Чернівці, вул. Руська, 248У",48.2742726,25.9902232,Ukraine,Chernivetska oblast,Chernivitsi
81,PL1458,1,Чернівці,"вул. Головна, 219",7310100000,Щоденно,4,12:30,13:00,0,11:30,11:40,0,1.0,"Чернівці, вул. Головна, 219",48.264913,25.9519793,Ukraine,Chernivetska oblast,Chernivitsi
82,PL1458,1,Кіцмань,"вул. Незалежності, 35",7322510100,Щоденно,27,13:45,13:50,0,11:00,11:05,0,2.0,"Кіцмань, вул. Незалежності, 35",48.4361496,25.7614039,Ukraine,Chernivetska oblast,Kitsmanskyi district
83,PL1458,1,Заліщики,"вул. Стефаника, 13",6121285603,Щоденно,53,14:35,14:40,0,10:15,10:20,0,3.0,"Заліщики, вул. Стефаника, 13",48.6416232,25.7351461,Ukraine,Ternopilska oblast,Zalishchytskyi district
84,PL1458,1,Чортків,"вул. Копичинецька, 22",6125510100,Щоденно,99,15:40,15:50,0,9:30,9:40,0,4.0,"Чортків, вул. Копичинецька, 22",49.005525,25.8019868,Ukraine,Ternopilska oblast,Chortkivskyi district
85,PL1458,1,Теребовля,"вул. Князя Василька, 75",6125010100,Щоденно,142,16:40,16:45,0,8:45,8:50,0,5.0,"Теребовля, вул. Князя Василька, 75",49.3021159,25.6894416,Ukraine,Ternopilska oblast,Terebovlyanskyi district
86,PL1458,1,Тернопіль,"вул. Живова, 7",6110100000,Щоденно,175,17:20,17:30,0,8:00,8:10,0,6.0,"Тернопіль, вул. Живова, 7",49.5439296,25.5967693,Ukraine,Ternopilska oblast,Ternopilska city council
87,PL1458,1,Львів,"вул. Стрийська, 109",4610100000,Щоденно,303,19:15,19:20,0,6:00,6:10,0,7.0,"Львів, вул. Стрийська, 109",49.7868203,24.0163833,Ukraine,Lvivska oblast,Lvivska city council
88,PL1458,1,Львів,"пл. Двірцева, 1",4610100000,Щоденно,310,19:45,19:50,0,5:30,5:40,0,8.0,"Львів, пл. Двірцева, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
89,PL1458,1,Жешув,"plac Dworcowy, 1",35-001,Щоденно,471,22:00,22:10,-1,0:50,1:00,0,11.0,"Жешув, plac Dworcowy, 1",50.042775,22.006881,Poland,Województwo podkarpackie,Rzeszów
90,PL1458,1,Краків,"ul. Bosacka, 18",31-505,Щоденно,637,1:00,1:10,-1,22:20,22:30,0,12.0,"Краків, ul. Bosacka, 18",50.06723710000001,19.9491163,Poland,małopolskie,Kraków
91,PL1458,1,Катовіце,"ul. Piotra Skargi, 1",40-091,Щоденно,716,2:30,2:40,-1,20:50,21:00,0,13.0,"Катовіце, ul. Piotra Skargi, 1",50.26274,19.0171188,Poland,śląskie,Katowice
92,PL1458,1,Ополе,"ul. 1 Maja, 4",45-001,Щоденно,819,4:30,4:40,-1,19:05,19:10,0,14.0,"Ополе, ul. 1 Maja, 4",50.6627779,17.92921,Poland,opolskie,Opole
93,PL1458,1,Вроцлав,ul. Joannit?w 13,50-041,Щоденно,916,6:30,,-1,17:00,17:30,0,15.0,"Вроцлав, ul. Joannit?w 13",51.09629169999999,17.0376206,Poland,Województwo dolnośląskie,Wrocław
94,PL1459,1,Турка,"вул.Міцкевича, 18- А",4625500000,Щоденно,0,12:00,12:15,0,16:00,,0,0.0,"Турка, вул.Міцкевича, 18- А",49.8390504,24.0307614,Ukraine,Lvivska oblast,Lvivska city council
95,PL1459,1,Старий Самбір,"вул. Лева Галицького, 1-Я",4625100000,Щоденно,44,13:25,13:35,0,14:35,14:45,0,1.0,"Старий Самбір, вул. Лева Галицького, 1-Я",49.4428142,23.0023623,Ukraine,Lvivska oblast,Starosambirskyi district
96,PL1459,1,Самбір,"вул.Завокзальна, 3Ж",4624200000,Щоденно,63,14:05,14:15,0,14:00,14:10,0,2.0,"Самбір, вул.Завокзальна, 3Ж",49.516819,23.2109967,Ukraine,Lvivska oblast,Sambirska city council
97,PL1459,1,Львів,"Стрийська,109",4610100000,Щоденно,137,15:40,16:00,0,12:15,12:25,0,3.0,"Львів, Стрийська,109",49.7868203,24.0163833,Ukraine,Lvivska oblast,Lvivska city council
98,PL1459,1,Львів,"пл. Двірцева,1",4610100000,Щоденно,143,16:20,16:30,0,11:50,12:00,0,4.0,"Львів, пл. Двірцева,1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
99,PL1459,1,Люблін,"ал. Тисячоліття,5а",20-001 ,Щоденно,375,20:20,20:25,-1,6:05,6:10,0,7.0,"Люблін, ал. Тисячоліття,5а",51.2464536,22.5684463,Poland,Lublin Voivodeship,Lublin County
100,PL1459,1,Варшава,"ал. Єрозолімської,144",00-001 ,Щоденно,546,23:25,23:40,-1,2:55,3:10,0,8.0,"Варшава, ал. Єрозолімської,144",52.2296756,21.0122287,Poland,Masovian Voivodeship,Warszawa
101,PL1459,1,Плоцьк,"Двірцева,46",09-400,Щоденно,657,1:20,1:25,-1,0:45,0:50,0,9.0,"Плоцьк, Двірцева,46",52.5463446,19.7065364,Poland,Masovian Voivodeship,Płock County
102,PL1459,1,Влоцлавек,"Стефана Окреї,69",87-800,Щоденно,707,2:15,2:25,-1,23:50,23:55,0,10.0,"Влоцлавек, Стефана Окреї,69",52.6483303,19.0677357,Poland,Kuyavian-Pomeranian Voivodeship,Włocławek County
103,PL1459,1,Торунь,"Дамбровськего,8/24",87-100,Щоденно,769,3:20,3:25,-1,22:45,22:50,0,11.0,"Торунь, Дамбровськего,8/24",53.0137902,18.5984437,Poland,Kuyavian-Pomeranian Voivodeship,Toruń County
104,PL1459,1,Бидгощ,"Ягелонська,58",85-001,Щоденно,816,4:10,4:15,-1,21:50,22:00,0,12.0,"Бидгощ, Ягелонська,58",53.12348040000001,18.0084378,Poland,Kuyavian-Pomeranian Voivodeship,Bydgoszcz County
105,PL1459,1,Гданськ,"3 травня,16",80-008,Щоденно,983,7:20,7:25,-1,18:45,19:00,0,13.0,"Гданськ, 3 травня,16",54.35202520000001,18.6466384,Poland,Pomeranian Voivodeship,Gdańsk
106,PL1459,1,Гдиня,"пл. Конституції,1",81-000,Щоденно,1017,8:00,,-1,17:50,18:00,0,14.0,"Гдиня, пл. Конституції,1",54.5188898,18.5305409,Poland,Pomeranian Voivodeship,Gdynia
107,PL240,1,Київ,"пр. Науки, 1/2",3200000000,Щоденно,0,10:40,11:00,0,16:40,,0,0.0,"Київ, пр. Науки, 1/2",50.4068406,30.5217545,Ukraine,Kyiv City,Kyiv
108,PL240,1,Київ,вул. С. Петлюри,3200000000,Щоденно,8,11:30,12:00,0,16:00,16:10,0,1.0,"Київ, вул. С. Петлюри",50.4436984,30.4969871,Ukraine,Kyiv City,Kyiv
109,PL240,1,Житомир,"вул. Київська, 93",1810100000,Щоденно,139,14:10,14:20,0,13:40,13:50,0,2.0,"Житомир, вул. Київська, 93",50.2686699,28.69214929999999,Ukraine,Zhytomyrska oblast,Zhytomyrska city council
110,PL240,1,Рівне,"вул. Київська, 40",5610100000,Щоденно,327,17:00,17:10,0,10:50,11:00,0,3.0,"Рівне, вул. Київська, 40",50.6150263,26.2827955,Ukraine,Rivnenska oblast,Rivnenska city council
111,PL240,1,Львів,"пл. Двірцева, 1",4610100000,Щоденно,557,21:00,21:30,0,7:20,7:30,0,4.0,"Львів, пл. Двірцева, 1",49.8399319,23.9937661,Ukraine,Lvivska oblast,Lvivska city council
112,PL240,1,Жешув,"Artuta Grottgera, 1",35-001,Щоденно,735,2:15,2:20,-1,0:20,0:30,0,7.0,"Жешув, Artuta Grottgera, 1",50.0422412,22.0047836,Poland,Województwo podkarpackie,Rzeszów
113,PL240,1,Опатув,"Henryka Sienkiewicza, 19",27-500,Щоденно,845,4:10,4:15,-1,22:45,22:50,0,8.0,"Опатув, Henryka Sienkiewicza, 19",50.8002569,21.4311769,Poland,świętokrzyskie,opatowski
114,PL240,1,Кельце,"Czarnowska,12",25-001,Щоденно,906,5:15,5:25,-1,21:35,21:45,0,9.0,"Кельце, Czarnowska,12",50.87507799999999,20.6233357,Poland,świętokrzyskie,Powiat Grodzki kielecki
115,PL240,1,Ченстохова,aleja Wolnosci,42-200,Щоденно,1046,7:50,8:00,-1,18:50,19:00,0,10.0,"Ченстохова, aleja Wolnosci",50.8065467,19.1179302,Poland,śląskie,Częstochowa
116,PL240,1,Люблінець,pl. Niepodleglosci,42-700,Щоденно,1082,8:45,8:50,-1,18:10,18:15,0,11.0,"Люблінець, pl. Niepodleglosci",50.6732624,18.6892021,Poland,śląskie,lubliniecki
117,PL240,1,Ополе,"ul. Dworcowa, 1",45-001,Щоденно,1144,9:50,10:00,-1,17:25,17:30,0,12.0,"Ополе, ul. Dworcowa, 1",50.6751067,17.9212976,Poland,Opole Voivodeship,Opole County
